TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:31,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:39,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:47,"007 Set Filter 'PCK','60mm Busbar system'",406,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:55,"008 Navigate in main menu to 'Manage Prices'",1453,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:57,"009 Navigate in folders to 'L2 Price Setting'",1484,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:41:14,"010 Open Worksheet 'L2 Price'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:41:22,"011 Logout ",531,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:22,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:24,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1922,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:25,"003 Navigate in main menu to 'Manage Prices'",1359,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:27,"004 Navigate in folders to 'L1 Price Setting'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:43,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:51,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:41:59,"007 Set Filter 'PCK','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:42:07,"008 Navigate in main menu to 'Manage Prices'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:42:09,"009 Navigate in folders to 'L2 Price Setting'",1797,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:42:25,"010 Open Worksheet 'L2 Price'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:41:22,2011/04/15 07:42:33,"011 Logout ",688,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:42:33,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:42:36,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2547,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:42:38,"003 Navigate in main menu to 'Manage Prices'",2063,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:42:40,"004 Navigate in folders to 'L1 Price Setting'",1875,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:42:57,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:04,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",469,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:20,"007 Set Filter 'PCK','60mm Busbar system'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:28,"008 Navigate in main menu to 'Manage Prices'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:30,"009 Navigate in folders to 'L2 Price Setting'",1453,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:47,"010 Open Worksheet 'L2 Price'",813,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:42:33,2011/04/15 07:43:55,"011 Logout ",594,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:43:55,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:43:57,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2313,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:43:58,"003 Navigate in main menu to 'Manage Prices'",1203,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:00,"004 Navigate in folders to 'L1 Price Setting'",1438,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:16,"005 Open Worksheet 'L1 Prices'",922,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:24,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:32,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:41,"008 Navigate in main menu to 'Manage Prices'",1859,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:43,"009 Navigate in folders to 'L2 Price Setting'",1875,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:44:59,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:43:55,2011/04/15 07:45:07,"011 Logout ",672,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:07,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:09,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2344,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:11,"003 Navigate in main menu to 'Manage Prices'",1453,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:13,"004 Navigate in folders to 'L1 Price Setting'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:29,"005 Open Worksheet 'L1 Prices'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:38,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",1781,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:46,"007 Set Filter 'PCK','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:55,"008 Navigate in main menu to 'Manage Prices'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:45:57,"009 Navigate in folders to 'L2 Price Setting'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:46:13,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:45:07,2011/04/15 07:46:21,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:21,"001 Open login page",313,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:24,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2391,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:25,"003 Navigate in main menu to 'Manage Prices'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:27,"004 Navigate in folders to 'L1 Price Setting'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:44,"005 Open Worksheet 'L1 Prices'",906,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:52,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:46:59,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:47:11,"008 Navigate in main menu to 'Manage Prices'",4203,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:47:16,"009 Navigate in folders to 'L2 Price Setting'",4985,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:47:32,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:46:21,2011/04/15 07:47:40,"011 Logout ",625,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:47:40,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:47:42,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2438,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:47:44,"003 Navigate in main menu to 'Manage Prices'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:47:46,"004 Navigate in folders to 'L1 Price Setting'",1750,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:02,"005 Open Worksheet 'L1 Prices'",766,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:10,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:18,"007 Set Filter 'PCK','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:27,"008 Navigate in main menu to 'Manage Prices'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:28,"009 Navigate in folders to 'L2 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:45,"010 Open Worksheet 'L2 Price'",578,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:47:40,2011/04/15 07:48:52,"011 Logout ",719,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:48:52,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:48:55,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2422,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:48:57,"003 Navigate in main menu to 'Manage Prices'",1766,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:48:59,"004 Navigate in folders to 'L1 Price Setting'",1828,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:15,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:23,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:31,"007 Set Filter 'PCK','60mm Busbar system'",453,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:40,"008 Navigate in main menu to 'Manage Prices'",1828,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:41,"009 Navigate in folders to 'L2 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:49:58,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:48:52,2011/04/15 07:50:05,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:06,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:08,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1797,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:09,"003 Navigate in main menu to 'Manage Prices'",1141,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:10,"004 Navigate in folders to 'L1 Price Setting'",1313,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:27,"005 Open Worksheet 'L1 Prices'",813,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:35,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:42,"007 Set Filter 'PCK','60mm Busbar system'",453,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:51,"008 Navigate in main menu to 'Manage Prices'",1516,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:50:52,"009 Navigate in folders to 'L2 Price Setting'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:51:09,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:50:05,2011/04/15 07:51:17,"011 Logout ",672,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:17,"001 Open login page",406,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:24,"002 Login as 'pt_pricingmanUK' and wait for dashboard",6328,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:25,"003 Navigate in main menu to 'Manage Prices'",1609,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:27,"004 Navigate in folders to 'L1 Price Setting'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:45,"005 Open Worksheet 'L1 Prices'",2484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:51:53,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",453,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:52:01,"007 Set Filter 'PCK','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:52:10,"008 Navigate in main menu to 'Manage Prices'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:52:11,"009 Navigate in folders to 'L2 Price Setting'",1594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:52:28,"010 Open Worksheet 'L2 Price'",641,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:51:17,2011/04/15 07:52:36,"011 Logout ",1047,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:52:36,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:52:39,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2156,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:52:40,"003 Navigate in main menu to 'Manage Prices'",1344,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:52:41,"004 Navigate in folders to 'L1 Price Setting'",1375,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:52:58,"005 Open Worksheet 'L1 Prices'",813,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:06,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",453,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:17,"007 Set Filter 'PCK','60mm Busbar system'",4156,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:26,"008 Navigate in main menu to 'Manage Prices'",1922,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:28,"009 Navigate in folders to 'L2 Price Setting'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:44,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:52:36,2011/04/15 07:53:52,"011 Logout ",969,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:53:53,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:53:55,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2172,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:53:56,"003 Navigate in main menu to 'Manage Prices'",1438,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:53:58,"004 Navigate in folders to 'L1 Price Setting'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:15,"005 Open Worksheet 'L1 Prices'",891,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:22,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:30,"007 Set Filter 'PCK','60mm Busbar system'",406,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:39,"008 Navigate in main menu to 'Manage Prices'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:41,"009 Navigate in folders to 'L2 Price Setting'",1750,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:54:57,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:53:52,2011/04/15 07:55:05,"011 Logout ",656,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:05,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:07,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2172,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:09,"003 Navigate in main menu to 'Manage Prices'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:11,"004 Navigate in folders to 'L1 Price Setting'",1750,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:28,"005 Open Worksheet 'L1 Prices'",859,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:36,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",516,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:43,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:52,"008 Navigate in main menu to 'Manage Prices'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:55:54,"009 Navigate in folders to 'L2 Price Setting'",1875,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:56:10,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:55:05,2011/04/15 07:56:18,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:18,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:21,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2750,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:23,"003 Navigate in main menu to 'Manage Prices'",1609,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:24,"004 Navigate in folders to 'L1 Price Setting'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:41,"005 Open Worksheet 'L1 Prices'",781,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:49,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:56:57,"007 Set Filter 'PCK','60mm Busbar system'",547,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:57:05,"008 Navigate in main menu to 'Manage Prices'",1578,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:57:07,"009 Navigate in folders to 'L2 Price Setting'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:57:39,"010 Open Worksheet 'L2 Price'",16126,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:56:18,2011/04/15 07:58:14,"011 Logout ",27689,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 07:58:54,"001 Open login page",40517,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 07:59:56,"002 Login as 'pt_pricingmanUK' and wait for dashboard",62206,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 07:59:59,"003 Navigate in main menu to 'Manage Prices'",2344,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:01,"004 Navigate in folders to 'L1 Price Setting'",2594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:18,"005 Open Worksheet 'L1 Prices'",734,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:26,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:33,"007 Set Filter 'PCK','60mm Busbar system'",391,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:42,"008 Navigate in main menu to 'Manage Prices'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:00:43,"009 Navigate in folders to 'L2 Price Setting'",1500,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:01:00,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:58:14,2011/04/15 08:01:08,"011 Logout ",859,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:08,"001 Open login page",281,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:11,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2594,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:13,"003 Navigate in main menu to 'Manage Prices'",2594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:15,"004 Navigate in folders to 'L1 Price Setting'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:35,"005 Open Worksheet 'L1 Prices'",5313,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:47,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",4938,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:01:57,"007 Set Filter 'PCK','60mm Busbar system'",2734,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:02:06,"008 Navigate in main menu to 'Manage Prices'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:02:09,"009 Navigate in folders to 'L2 Price Setting'",2547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:02:35,"010 Open Worksheet 'L2 Price'",1266,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:01:08,2011/04/15 08:02:42,"011 Logout ",609,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:02:43,"001 Open login page",250,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:02:45,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2188,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:02:47,"003 Navigate in main menu to 'Manage Prices'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:02:49,"004 Navigate in folders to 'L1 Price Setting'",1938,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:05,"005 Open Worksheet 'L1 Prices'",688,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:13,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 08:02:42,2011/04/15 08:03:21,"007 Set Filter 'PCK','60mm Busbar system'",625,"Workbook"
