TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:14:58,"004 Navigate in folders to 'Price Explorer'",4953,"FolderNavigation"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:06,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:08,"006 Apply changes",2797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:16,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:16,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:19,"009 Apply changes",2656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:29,"010 Select graph type 'Scatter'",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:38,"011 Filter by time",4797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:50,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:15:58,"013 Logout ",1234,"Login"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:15:58,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:15:59,"002 Login as 'pt_regadminNL2'",547,"Login"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:10,"003 Navigate in main menu to 'Track and Analyze'",11438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:15,"004 Navigate in folders to 'Price Explorer'",4438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:22,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:25,"006 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:35,"007 Set field 'Target Unit' to value 'Piece'",3078,"Other"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:37,"008 Set field 'Y Axis' to value 'Percent'",1469,"Other"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:40,"009 Apply changes",2797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:16:51,"010 Select graph type 'Scatter'",4281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:17:04,"011 Filter by time",7703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:17:26,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:58,2011/04/15 07:17:37,"013 Logout ",4219,"Login"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:17:38,"001 Open login page",1328,"Other"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:17:41,"002 Login as 'pt_regadminNL2'",2078,"Login"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:17:54,"003 Navigate in main menu to 'Track and Analyze'",13094,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:17:58,"004 Navigate in folders to 'Price Explorer'",4281,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:05,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:10,"006 Apply changes",4938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:18,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:18,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:21,"009 Apply changes",2750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:31,"010 Select graph type 'Scatter'",3078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:38,"011 Filter by time",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:49,"012 Clear filters",188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:37,2011/04/15 07:18:57,"013 Logout ",1109,"Login"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:18:57,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:18:58,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:11,"003 Navigate in main menu to 'Track and Analyze'",12313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:15,"004 Navigate in folders to 'Price Explorer'",4406,"FolderNavigation"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:22,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:24,"006 Apply changes",2203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:32,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:32,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:34,"009 Apply changes",2328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:45,"010 Select graph type 'Scatter'",3235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:19:54,"011 Filter by time",3625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:20:04,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:57,2011/04/15 07:20:12,"013 Logout ",875,"Login"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:12,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:13,"002 Login as 'pt_regadminNL2'",609,"Login"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:24,"003 Navigate in main menu to 'Track and Analyze'",11094,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:29,"004 Navigate in folders to 'Price Explorer'",4313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:36,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:39,"006 Apply changes",3000,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:46,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:46,"008 Set field 'Y Axis' to value 'Percent'",250,"Other"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:49,"009 Apply changes",2422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:20:59,"010 Select graph type 'Scatter'",2641,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:21:07,"011 Filter by time",4016,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:21:18,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:12,2011/04/15 07:21:25,"013 Logout ",906,"Login"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:26,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:26,"002 Login as 'pt_regadminNL2'",500,"Login"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:40,"003 Navigate in main menu to 'Track and Analyze'",13407,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:44,"004 Navigate in folders to 'Price Explorer'",4719,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:52,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:21:54,"006 Apply changes",2672,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:02,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:02,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:05,"009 Apply changes",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:15,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:23,"011 Filter by time",3594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:34,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:25,2011/04/15 07:22:42,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:22:42,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:22:43,"002 Login as 'pt_regadminNL2'",500,"Login"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:22:56,"003 Navigate in main menu to 'Track and Analyze'",13532,"FolderNavigation"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:01,"004 Navigate in folders to 'Price Explorer'",5344,"FolderNavigation"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:09,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:12,"006 Apply changes",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:19,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:19,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:21,"009 Apply changes",2375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:32,"010 Select graph type 'Scatter'",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:40,"011 Filter by time",3813,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:23:52,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:42,2011/04/15 07:24:00,"013 Logout ",1203,"Login"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:00,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:01,"002 Login as 'pt_regadminNL2'",547,"Login"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:12,"003 Navigate in main menu to 'Track and Analyze'",11610,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:16,"004 Navigate in folders to 'Price Explorer'",4141,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:24,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:27,"006 Apply changes",2734,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:34,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:34,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:37,"009 Apply changes",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:48,"010 Select graph type 'Scatter'",3875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:24:55,"011 Filter by time",3297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:25:06,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:00,2011/04/15 07:25:14,"013 Logout ",875,"Login"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:14,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:15,"002 Login as 'pt_regadminNL2'",500,"Login"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:27,"003 Navigate in main menu to 'Track and Analyze'",12407,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:32,"004 Navigate in folders to 'Price Explorer'",4641,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:39,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:42,"006 Apply changes",2797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:49,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:50,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:25:52,"009 Apply changes",2422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:26:02,"010 Select graph type 'Scatter'",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:26:10,"011 Filter by time",3625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:26:22,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:14,2011/04/15 07:26:30,"013 Logout ",969,"Login"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:30,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:31,"002 Login as 'pt_regadminNL2'",688,"Login"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:42,"003 Navigate in main menu to 'Track and Analyze'",11313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:47,"004 Navigate in folders to 'Price Explorer'",4906,"FolderNavigation"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:54,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:26:57,"006 Apply changes",2500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:04,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:04,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:07,"009 Apply changes",2313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:16,"010 Select graph type 'Scatter'",2719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:24,"011 Filter by time",4016,"PriceExplorer"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:36,"012 Clear filters",359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:26:30,2011/04/15 07:27:45,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:27:45,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:27:46,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:27:57,"003 Navigate in main menu to 'Track and Analyze'",11641,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:02,"004 Navigate in folders to 'Price Explorer'",4438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:09,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:11,"006 Apply changes",2422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:19,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:19,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:22,"009 Apply changes",2594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:32,"010 Select graph type 'Scatter'",3625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:41,"011 Filter by time",3844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:28:52,"012 Clear filters",188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:45,2011/04/15 07:29:00,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:00,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:01,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:12,"003 Navigate in main menu to 'Track and Analyze'",11672,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:18,"004 Navigate in folders to 'Price Explorer'",5094,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:25,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:29,"006 Apply changes",4047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:36,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:37,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:39,"009 Apply changes",2578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:49,"010 Select graph type 'Scatter'",2985,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:29:58,"011 Filter by time",4172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:30:09,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:00,2011/04/15 07:30:18,"013 Logout ",1250,"Login"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:18,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:18,"002 Login as 'pt_regadminNL2'",547,"Login"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:32,"003 Navigate in main menu to 'Track and Analyze'",13172,"FolderNavigation"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:36,"004 Navigate in folders to 'Price Explorer'",4328,"FolderNavigation"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:43,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:46,"006 Apply changes",2766,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:53,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:54,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:30:56,"009 Apply changes",2500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:31:06,"010 Select graph type 'Scatter'",3219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:31:16,"011 Filter by time",4235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:31:27,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:18,2011/04/15 07:31:35,"013 Logout ",984,"Login"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:31:35,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:31:36,"002 Login as 'pt_regadminNL2'",1063,"Login"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:31:49,"003 Navigate in main menu to 'Track and Analyze'",12829,"FolderNavigation"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:31:54,"004 Navigate in folders to 'Price Explorer'",4375,"FolderNavigation"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:01,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:03,"006 Apply changes",2625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:11,"007 Set field 'Target Unit' to value 'Piece'",266,"Other"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:11,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:14,"009 Apply changes",2484,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:24,"010 Select graph type 'Scatter'",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:32,"011 Filter by time",3625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:44,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:35,2011/04/15 07:32:52,"013 Logout ",1188,"Login"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:32:52,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:32:53,"002 Login as 'pt_regadminNL2'",688,"Login"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:05,"003 Navigate in main menu to 'Track and Analyze'",11782,"FolderNavigation"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:10,"004 Navigate in folders to 'Price Explorer'",4953,"FolderNavigation"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:17,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:20,"006 Apply changes",2547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:27,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:28,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:30,"009 Apply changes",2719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:40,"010 Select graph type 'Scatter'",3219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:48,"011 Filter by time",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:33:59,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:52,2011/04/15 07:34:07,"013 Logout ",938,"Login"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:08,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:08,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:22,"003 Navigate in main menu to 'Track and Analyze'",13876,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:27,"004 Navigate in folders to 'Price Explorer'",4750,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:34,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:37,"006 Apply changes",2359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:44,"007 Set field 'Target Unit' to value 'Piece'",219,"Other"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:44,"008 Set field 'Y Axis' to value 'Percent'",234,"Other"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:47,"009 Apply changes",2594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:34:57,"010 Select graph type 'Scatter'",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:35:04,"011 Filter by time",3672,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:35:15,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:07,2011/04/15 07:35:24,"013 Logout ",1219,"Login"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:24,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:25,"002 Login as 'pt_regadminNL2'",766,"Login"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:36,"003 Navigate in main menu to 'Track and Analyze'",11391,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:40,"004 Navigate in folders to 'Price Explorer'",4172,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:48,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:50,"006 Apply changes",2469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:58,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:35:58,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:36:00,"009 Apply changes",2578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:36:11,"010 Select graph type 'Scatter'",3438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:36:18,"011 Filter by time",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:36:28,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:24,2011/04/15 07:36:37,"013 Logout ",1156,"Login"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:36:37,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:36:38,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:36:52,"003 Navigate in main menu to 'Track and Analyze'",14282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:36:57,"004 Navigate in folders to 'Price Explorer'",4672,"FolderNavigation"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:04,"005 Set field 'Target Unit' to value 'Package'",250,"Other"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:06,"006 Apply changes",2297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:13,"007 Set field 'Target Unit' to value 'Piece'",313,"Other"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:14,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:16,"009 Apply changes",2578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:27,"010 Select graph type 'Scatter'",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:35,"011 Filter by time",3797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:37,2011/04/15 07:37:47,"012 Clear filters",188,"PriceExplorer"
