TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:32,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:35,"006 Apply changes",3281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:43,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:43,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:46,"009 Apply changes",3391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:57,"010 Select graph type 'Scatter'",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:20:05,"011 Filter by time",4235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:20:16,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:20:24,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:25,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:25,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:40,"003 Navigate in main menu to 'Track and Analyze'",14860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:47,"004 Navigate in folders to 'Price Explorer'",6188,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:54,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:20:58,"006 Apply changes",3875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:05,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:06,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:08,"009 Apply changes",2891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:19,"010 Select graph type 'Scatter'",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:27,"011 Filter by time",3969,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:38,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:24,2011/04/15 07:21:46,"013 Logout ",1344,"Login"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:21:47,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:21:47,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:01,"003 Navigate in main menu to 'Track and Analyze'",13173,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:06,"004 Navigate in folders to 'Price Explorer'",5297,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:13,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:16,"006 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:24,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:24,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:27,"009 Apply changes",3110,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:38,"010 Select graph type 'Scatter'",3688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:22:49,"011 Filter by time",4391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:23:00,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:46,2011/04/15 07:23:09,"013 Logout ",1250,"Login"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:09,"001 Open login page",297,"Other"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:10,"002 Login as 'pt_regadminNL2'",766,"Login"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:23,"003 Navigate in main menu to 'Track and Analyze'",13188,"FolderNavigation"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:29,"004 Navigate in folders to 'Price Explorer'",5907,"FolderNavigation"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:36,"005 Set field 'Target Unit' to value 'Package'",438,"Other"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:40,"006 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:47,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:48,"008 Set field 'Y Axis' to value 'Percent'",500,"Other"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:23:51,"009 Apply changes",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:24:02,"010 Select graph type 'Scatter'",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:24:13,"011 Filter by time",5094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:24:25,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:23:09,2011/04/15 07:24:33,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:24:33,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:24:34,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:24:48,"003 Navigate in main menu to 'Track and Analyze'",14641,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:24:54,"004 Navigate in folders to 'Price Explorer'",5282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:01,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:04,"006 Apply changes",3375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:12,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:12,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:15,"009 Apply changes",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:26,"010 Select graph type 'Scatter'",3125,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:34,"011 Filter by time",3828,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:45,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:33,2011/04/15 07:25:53,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:25:53,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:25:54,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:06,"003 Navigate in main menu to 'Track and Analyze'",12173,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:12,"004 Navigate in folders to 'Price Explorer'",5407,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:19,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:22,"006 Apply changes",3438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:30,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:30,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:34,"009 Apply changes",3422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:44,"010 Select graph type 'Scatter'",3719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:26:53,"011 Filter by time",3703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:27:04,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:53,2011/04/15 07:27:12,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:12,"001 Open login page",297,"Other"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:13,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:26,"003 Navigate in main menu to 'Track and Analyze'",13173,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:31,"004 Navigate in folders to 'Price Explorer'",4750,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:38,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:42,"006 Apply changes",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:49,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:49,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:27:53,"009 Apply changes",3125,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:28:03,"010 Select graph type 'Scatter'",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:28:12,"011 Filter by time",4360,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:28:23,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:12,2011/04/15 07:28:31,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:28:32,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:28:32,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:28:46,"003 Navigate in main menu to 'Track and Analyze'",13563,"FolderNavigation"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:28:51,"004 Navigate in folders to 'Price Explorer'",5328,"FolderNavigation"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:28:59,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:29:02,"006 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:29:09,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:29:10,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:29:13,"009 Apply changes",3688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:31,2011/04/15 07:29:25,"010 Select graph type 'Scatter'",4219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:29:34,"001 Open login page",1438,"Other"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:29:36,"002 Login as 'pt_regadminNL2'",1688,"Login"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:29:50,"003 Navigate in main menu to 'Track and Analyze'",14376,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:29:55,"004 Navigate in folders to 'Price Explorer'",4969,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:02,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:06,"006 Apply changes",4047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:14,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:14,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:17,"009 Apply changes",2844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:27,"010 Select graph type 'Scatter'",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:35,"011 Filter by time",4047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:46,"012 Clear filters",375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:32,2011/04/15 07:30:54,"013 Logout ",1094,"Login"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:30:55,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:30:55,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:08,"003 Navigate in main menu to 'Track and Analyze'",12657,"FolderNavigation"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:13,"004 Navigate in folders to 'Price Explorer'",5328,"FolderNavigation"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:21,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:24,"006 Apply changes",2922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:31,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:31,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:34,"009 Apply changes",2953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:30:54,2011/04/15 07:31:45,"010 Select graph type 'Scatter'",3391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:18,"001 Open login page",2531,"Other"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:20,"002 Login as 'pt_regadminNL2'",1688,"Login"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:33,"003 Navigate in main menu to 'Track and Analyze'",12860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:38,"004 Navigate in folders to 'Price Explorer'",5000,"FolderNavigation"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:45,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:48,"006 Apply changes",2922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:55,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:56,"008 Set field 'Y Axis' to value 'Percent'",422,"Other"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:33:59,"009 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:34:10,"010 Select graph type 'Scatter'",3750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:34:19,"011 Filter by time",4375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:34:31,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:33:15,2011/04/15 07:34:39,"013 Logout ",969,"Login"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:34:39,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:34:39,"002 Login as 'pt_regadminNL2'",609,"Login"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:34:53,"003 Navigate in main menu to 'Track and Analyze'",13329,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:34:58,"004 Navigate in folders to 'Price Explorer'",4844,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:05,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:08,"006 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:16,"007 Set field 'Target Unit' to value 'Piece'",500,"Other"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:16,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:19,"009 Apply changes",3235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:30,"010 Select graph type 'Scatter'",3453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:37,"011 Filter by time",3453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:48,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:39,2011/04/15 07:35:56,"013 Logout ",1109,"Login"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:35:56,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:35:57,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:09,"003 Navigate in main menu to 'Track and Analyze'",12313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:14,"004 Navigate in folders to 'Price Explorer'",4782,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:22,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:24,"006 Apply changes",2844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:32,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:32,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:35,"009 Apply changes",3094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:46,"010 Select graph type 'Scatter'",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:36:55,"011 Filter by time",4156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:37:07,"012 Clear filters",344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:56,2011/04/15 07:37:15,"013 Logout ",1188,"Login"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:15,"001 Open login page",297,"Other"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:16,"002 Login as 'pt_regadminNL2'",797,"Login"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:28,"003 Navigate in main menu to 'Track and Analyze'",12313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:33,"004 Navigate in folders to 'Price Explorer'",4766,"FolderNavigation"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:40,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:43,"006 Apply changes",3094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:51,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:51,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:37:55,"009 Apply changes",4110,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:38:06,"010 Select graph type 'Scatter'",3891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:38:16,"011 Filter by time",4438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:38:28,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:37:15,2011/04/15 07:38:36,"013 Logout ",1188,"Login"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:38:36,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:38:37,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:38:51,"003 Navigate in main menu to 'Track and Analyze'",14345,"FolderNavigation"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:38:57,"004 Navigate in folders to 'Price Explorer'",5938,"FolderNavigation"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:04,"005 Set field 'Target Unit' to value 'Package'",453,"Other"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:08,"006 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:15,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:16,"008 Set field 'Y Axis' to value 'Percent'",469,"Other"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:19,"009 Apply changes",3063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:30,"010 Select graph type 'Scatter'",3735,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:37,"011 Filter by time",3438,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:49,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:36,2011/04/15 07:39:58,"013 Logout ",1734,"Login"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:39:58,"001 Open login page",359,"Other"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:39:59,"002 Login as 'pt_regadminNL2'",859,"Login"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:12,"003 Navigate in main menu to 'Track and Analyze'",12829,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:17,"004 Navigate in folders to 'Price Explorer'",5297,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:25,"005 Set field 'Target Unit' to value 'Package'",469,"Other"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:28,"006 Apply changes",3297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:35,"007 Set field 'Target Unit' to value 'Piece'",594,"Other"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:36,"008 Set field 'Y Axis' to value 'Percent'",594,"Other"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:39,"009 Apply changes",3250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:40:50,"010 Select graph type 'Scatter'",3953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:41:00,"011 Filter by time",5344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:41:12,"012 Clear filters",344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:58,2011/04/15 07:41:20,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:20,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:21,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:34,"003 Navigate in main menu to 'Track and Analyze'",13173,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:40,"004 Navigate in folders to 'Price Explorer'",5500,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:47,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:50,"006 Apply changes",3125,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:58,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:41:58,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:42:01,"009 Apply changes",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:42:12,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:42:21,"011 Filter by time",3641,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:42:33,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:20,2011/04/15 07:42:41,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:42:41,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:42:42,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:42:56,"003 Navigate in main menu to 'Track and Analyze'",14454,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:02,"004 Navigate in folders to 'Price Explorer'",6000,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:10,"005 Set field 'Target Unit' to value 'Package'",547,"Other"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:14,"006 Apply changes",3828,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:21,"007 Set field 'Target Unit' to value 'Piece'",641,"Other"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:22,"008 Set field 'Y Axis' to value 'Percent'",688,"Other"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:25,"009 Apply changes",3578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:37,"010 Select graph type 'Scatter'",4532,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:43:49,"011 Filter by time",5766,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:44:03,"012 Clear filters",703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:41,2011/04/15 07:44:11,"013 Logout ",1422,"Login"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:11,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:14,"002 Login as 'pt_regadminNL2'",2094,"Login"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:36,"003 Navigate in main menu to 'Track and Analyze'",22204,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:42,"004 Navigate in folders to 'Price Explorer'",5953,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:49,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:44:11,2011/04/15 07:44:53,"006 Apply changes",3328,"PriceExplorer"
