TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:36,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:37,"012 Refresh grid",578,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:02,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:03,"014 Refresh grid",750,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:29,"015 Set value in grid '*,*','Max Discount ' to '3.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:30,"016 Refresh grid",656,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:55,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:37:56,"018 Refresh grid",1469,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:38:16,"019 Submit workbook",4188,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:38:34,"020 Expire workbook",2610,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:38:41,"021 Logout ",625,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:38:41,"001 Open login page",203,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:38:44,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2469,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:38:46,"003 Navigate in main menu to 'Manage Prices'",2125,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:38:48,"004 Navigate in folders to 'Discount Setting'",2188,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:38:57,"005 Click New workbook from template",2031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:00,"006 Select workbook template 'Template Discount Guideline through import/export'",2938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:09,"007 Set Workbook Name",1719,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:10,"008 Set Workbook Description",1313,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:11,"009 Open Worksheet 'Set Discount Guidelines'",953,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:20,"010 Set Filter 'BU','AS Industrial Automation Systems'",734,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:41,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:39:42,"012 Refresh grid",1016,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:40:11,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:40:12,"014 Refresh grid",563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:40:40,"015 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:40:41,"016 Refresh grid",453,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:41:07,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:41:08,"018 Refresh grid",625,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:41:30,"019 Submit workbook",3719,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:41:49,"020 Expire workbook",3031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:38:41,2011/04/15 07:41:57,"021 Logout ",781,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:41:57,"001 Open login page",281,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:00,"002 Login as 'pt_pricingmanDK' and wait for dashboard",3078,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:02,"003 Navigate in main menu to 'Manage Prices'",2328,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:05,"004 Navigate in folders to 'Discount Setting'",2453,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:14,"005 Click New workbook from template",1984,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:17,"006 Select workbook template 'Template Discount Guideline through import/export'",3110,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:26,"007 Set Workbook Name",1844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:27,"008 Set Workbook Description",1672,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:28,"009 Open Worksheet 'Set Discount Guidelines'",844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:37,"010 Set Filter 'BU','AS Industrial Automation Systems'",797,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:57,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:42:58,"012 Refresh grid",938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:43:34,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",359,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:43:35,"014 Refresh grid",922,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:44:07,"015 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:44:08,"016 Refresh grid",547,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:44:41,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:44:41,"018 Refresh grid",672,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:45:01,"019 Submit workbook",3344,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:45:20,"020 Expire workbook",2985,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:41:57,2011/04/15 07:45:27,"021 Logout ",609,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:28,"001 Open login page",188,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:30,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2297,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:32,"003 Navigate in main menu to 'Manage Prices'",1609,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:33,"004 Navigate in folders to 'Discount Setting'",1828,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:43,"005 Click New workbook from template",2156,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:47,"006 Select workbook template 'Template Discount Guideline through import/export'",4563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:56,"007 Set Workbook Name",1938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:58,"008 Set Workbook Description",1469,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:45:59,"009 Open Worksheet 'Set Discount Guidelines'",1203,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:46:11,"010 Set Filter 'BU','AS Industrial Automation Systems'",875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:46:40,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:46:41,"012 Refresh grid",875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:07,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:09,"014 Refresh grid",2172,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:34,"015 Set value in grid '*,*','Max Discount ' to '3.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:34,"016 Refresh grid",516,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:57,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:47:57,"018 Refresh grid",484,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:48:16,"019 Submit workbook",3000,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:48:33,"020 Expire workbook",2610,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:45:27,2011/04/15 07:48:40,"021 Logout ",703,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:41,"001 Open login page",203,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:43,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2750,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:45,"003 Navigate in main menu to 'Manage Prices'",1969,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:48,"004 Navigate in folders to 'Discount Setting'",2297,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:57,"005 Click New workbook from template",2078,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:48:59,"006 Select workbook template 'Template Discount Guideline through import/export'",2641,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:08,"007 Set Workbook Name",1563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:09,"008 Set Workbook Description",1063,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:10,"009 Open Worksheet 'Set Discount Guidelines'",859,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:18,"010 Set Filter 'BU','AS Industrial Automation Systems'",656,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:40,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:49:40,"012 Refresh grid",547,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:05,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:06,"014 Refresh grid",578,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:30,"015 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:30,"016 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:59,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:50:59,"018 Refresh grid",578,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:51:18,"019 Submit workbook",3250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:51:42,"020 Expire workbook",7563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:48:40,2011/04/15 07:51:50,"021 Logout ",1000,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:51:51,"001 Open login page",1109,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:51:54,"002 Login as 'pt_pricingmanDK' and wait for dashboard",3594,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:51:56,"003 Navigate in main menu to 'Manage Prices'",1844,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:51:59,"004 Navigate in folders to 'Discount Setting'",2281,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:08,"005 Click New workbook from template",2000,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:11,"006 Select workbook template 'Template Discount Guideline through import/export'",3328,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:20,"007 Set Workbook Name",2234,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:21,"008 Set Workbook Description",1328,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:23,"009 Open Worksheet 'Set Discount Guidelines'",1156,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:31,"010 Set Filter 'BU','AS Industrial Automation Systems'",844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:55,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:52:56,"012 Refresh grid",734,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:53:23,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:53:23,"014 Refresh grid",438,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:53:51,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:53:51,"016 Refresh grid",578,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:54:18,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:54:19,"018 Refresh grid",703,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:54:38,"019 Submit workbook",3047,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:54:56,"020 Expire workbook",3266,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:51:50,2011/04/15 07:55:04,"021 Logout ",906,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:05,"001 Open login page",234,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:08,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2953,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:09,"003 Navigate in main menu to 'Manage Prices'",1781,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:11,"004 Navigate in folders to 'Discount Setting'",1844,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:20,"005 Click New workbook from template",1906,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:23,"006 Select workbook template 'Template Discount Guideline through import/export'",2891,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:32,"007 Set Workbook Name",2266,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:34,"008 Set Workbook Description",2031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:36,"009 Open Worksheet 'Set Discount Guidelines'",1250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:55:44,"010 Set Filter 'BU','AS Industrial Automation Systems'",766,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:56:08,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",203,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:56:09,"012 Refresh grid",781,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:56:38,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:56:38,"014 Refresh grid",609,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:57:05,"015 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:57:05,"016 Refresh grid",563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:57:32,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:55:04,2011/04/15 07:57:39,"018 Refresh grid",6688,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 07:59:19,"001 Open login page",56003,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:00,"002 Login as 'pt_pricingmanDK' and wait for dashboard",41252,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:02,"003 Navigate in main menu to 'Manage Prices'",1672,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:04,"004 Navigate in folders to 'Discount Setting'",1797,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:13,"005 Click New workbook from template",2031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:16,"006 Select workbook template 'Template Discount Guideline through import/export'",3156,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:25,"007 Set Workbook Name",1922,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:26,"008 Set Workbook Description",1703,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:27,"009 Open Worksheet 'Set Discount Guidelines'",938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:36,"010 Set Filter 'BU','AS Industrial Automation Systems'",859,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:56,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:00:57,"012 Refresh grid",453,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:01:21,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:01:24,"014 Refresh grid",3031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:01:49,"015 Set value in grid '*,*','Max Discount ' to '3.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:01:57,"016 Refresh grid",8625,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:02:21,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:02:27,"018 Refresh grid",5750,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:02:47,"019 Submit workbook",3375,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:03:04,"020 Expire workbook",2500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:58:23,2011/04/15 08:03:11,"021 Logout ",734,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:11,"001 Open login page",234,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:14,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2750,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:16,"003 Navigate in main menu to 'Manage Prices'",1766,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:18,"004 Navigate in folders to 'Discount Setting'",2219,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:27,"005 Click New workbook from template",2063,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:31,"006 Select workbook template 'Template Discount Guideline through import/export'",3110,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:39,"007 Set Workbook Name",1844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:41,"008 Set Workbook Description",1172,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:42,"009 Open Worksheet 'Set Discount Guidelines'",984,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:03:50,"010 Set Filter 'BU','AS Industrial Automation Systems'",875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:04:12,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:04:12,"012 Refresh grid",484,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:04:36,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:04:37,"014 Refresh grid",422,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:05:02,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:05:02,"016 Refresh grid",641,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:05:27,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:05:27,"018 Refresh grid",578,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:05:46,"019 Submit workbook",3125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:06:04,"020 Expire workbook",2719,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:03:11,2011/04/15 08:06:12,"021 Logout ",609,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:12,"001 Open login page",219,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:14,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2172,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:16,"003 Navigate in main menu to 'Manage Prices'",1641,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:18,"004 Navigate in folders to 'Discount Setting'",2172,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:27,"005 Click New workbook from template",2141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:31,"006 Select workbook template 'Template Discount Guideline through import/export'",3594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:40,"007 Set Workbook Name",1828,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:41,"008 Set Workbook Description",1500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:42,"009 Open Worksheet 'Set Discount Guidelines'",938,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:06:51,"010 Set Filter 'BU','AS Industrial Automation Systems'",906,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 08:06:12,2011/04/15 08:07:13,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
