TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:32,"009 Apply changes",3516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:43,"010 Select graph type 'Scatter'",3735,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:54,"011 Filter by time",5469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:38:05,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:38:13,"013 Logout ",1203,"Login"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:14,"001 Open login page",391,"Other"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:15,"002 Login as 'pt_regadminNL2'",1016,"Login"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:29,"003 Navigate in main menu to 'Track and Analyze'",14235,"FolderNavigation"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:34,"004 Navigate in folders to 'Price Explorer'",5141,"FolderNavigation"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:42,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:46,"006 Apply changes",3922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:53,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:53,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:38:57,"009 Apply changes",3594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:39:08,"010 Select graph type 'Scatter'",3531,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:39:15,"011 Filter by time",3500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:39:26,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:38:13,2011/04/15 07:39:34,"013 Logout ",1016,"Login"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:39:35,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:39:35,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:39:52,"003 Navigate in main menu to 'Track and Analyze'",16298,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:39:58,"004 Navigate in folders to 'Price Explorer'",6532,"FolderNavigation"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:06,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:09,"006 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:17,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:17,"008 Set field 'Y Axis' to value 'Percent'",547,"Other"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:21,"009 Apply changes",3703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:32,"010 Select graph type 'Scatter'",4016,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:41,"011 Filter by time",4078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:40:54,"012 Clear filters",344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:39:34,2011/04/15 07:41:03,"013 Logout ",1906,"Login"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:04,"001 Open login page",750,"Other"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:06,"002 Login as 'pt_regadminNL2'",2234,"Login"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:20,"003 Navigate in main menu to 'Track and Analyze'",13438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:27,"004 Navigate in folders to 'Price Explorer'",7047,"FolderNavigation"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:34,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:38,"006 Apply changes",4235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:46,"007 Set field 'Target Unit' to value 'Piece'",750,"Other"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:47,"008 Set field 'Y Axis' to value 'Percent'",453,"Other"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:41:50,"009 Apply changes",3516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:42:02,"010 Select graph type 'Scatter'",4485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:42:11,"011 Filter by time",4235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:42:22,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:41:03,2011/04/15 07:42:30,"013 Logout ",984,"Login"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:42:31,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:42:31,"002 Login as 'pt_regadminNL2'",516,"Login"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:42:44,"003 Navigate in main menu to 'Track and Analyze'",12907,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:42:51,"004 Navigate in folders to 'Price Explorer'",6438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:42:58,"005 Set field 'Target Unit' to value 'Package'",438,"Other"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:02,"006 Apply changes",3672,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:09,"007 Set field 'Target Unit' to value 'Piece'",453,"Other"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:10,"008 Set field 'Y Axis' to value 'Percent'",531,"Other"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:14,"009 Apply changes",3860,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:26,"010 Select graph type 'Scatter'",5547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:40,"011 Filter by time",5282,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:43:54,"012 Clear filters",594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:42:30,2011/04/15 07:44:03,"013 Logout ",1766,"Login"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:03,"001 Open login page",391,"Other"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:04,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:18,"003 Navigate in main menu to 'Track and Analyze'",13860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:25,"004 Navigate in folders to 'Price Explorer'",7141,"FolderNavigation"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:33,"005 Set field 'Target Unit' to value 'Package'",641,"Other"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:38,"006 Apply changes",5078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:45,"007 Set field 'Target Unit' to value 'Piece'",422,"Other"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:46,"008 Set field 'Y Axis' to value 'Percent'",484,"Other"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:44:49,"009 Apply changes",3047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:45:00,"010 Select graph type 'Scatter'",4063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:45:10,"011 Filter by time",5094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:45:21,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:44:03,2011/04/15 07:45:29,"013 Logout ",906,"Login"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:45:29,"001 Open login page",188,"Other"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:45:30,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:45:44,"003 Navigate in main menu to 'Track and Analyze'",14110,"FolderNavigation"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:45:50,"004 Navigate in folders to 'Price Explorer'",5844,"FolderNavigation"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:45:58,"005 Set field 'Target Unit' to value 'Package'",641,"Other"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:10,"006 Apply changes",12172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:18,"007 Set field 'Target Unit' to value 'Piece'",1453,"Other"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:19,"008 Set field 'Y Axis' to value 'Percent'",500,"Other"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:28,"009 Apply changes",8672,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:39,"010 Select graph type 'Scatter'",4656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:46:49,"011 Filter by time",4219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:47:00,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:45:29,2011/04/15 07:47:09,"013 Logout ",1453,"Login"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:10,"001 Open login page",1109,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:13,"002 Login as 'pt_regadminNL2'",2641,"Login"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:28,"003 Navigate in main menu to 'Track and Analyze'",15048,"FolderNavigation"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:34,"004 Navigate in folders to 'Price Explorer'",5922,"FolderNavigation"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:41,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:44,"006 Apply changes",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:51,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:52,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:47:55,"009 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:05,"010 Select graph type 'Scatter'",3250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:13,"011 Filter by time",4094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:24,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:47:09,2011/04/15 07:48:32,"013 Logout ",1016,"Login"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:48:33,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:48:33,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:48:47,"003 Navigate in main menu to 'Track and Analyze'",13594,"FolderNavigation"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:48:52,"004 Navigate in folders to 'Price Explorer'",4797,"FolderNavigation"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:48:59,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:02,"006 Apply changes",2781,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:09,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:09,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:12,"009 Apply changes",2797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:23,"010 Select graph type 'Scatter'",3235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:31,"011 Filter by time",4516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:42,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:48:32,2011/04/15 07:49:50,"013 Logout ",859,"Login"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:49:50,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:49:51,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:06,"003 Navigate in main menu to 'Track and Analyze'",14688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:11,"004 Navigate in folders to 'Price Explorer'",5078,"FolderNavigation"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:18,"005 Set field 'Target Unit' to value 'Package'",422,"Other"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:22,"006 Apply changes",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:29,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:30,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:32,"009 Apply changes",2844,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:43,"010 Select graph type 'Scatter'",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:50:54,"011 Filter by time",5922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:51:05,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:49:50,2011/04/15 07:51:13,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:14,"001 Open login page",344,"Other"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:14,"002 Login as 'pt_regadminNL2'",688,"Login"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:29,"003 Navigate in main menu to 'Track and Analyze'",14485,"FolderNavigation"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:35,"004 Navigate in folders to 'Price Explorer'",5766,"FolderNavigation"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:42,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:46,"006 Apply changes",4266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:54,"007 Set field 'Target Unit' to value 'Piece'",563,"Other"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:54,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:51:58,"009 Apply changes",3719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:52:08,"010 Select graph type 'Scatter'",3656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:52:16,"011 Filter by time",3891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:52:28,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:51:13,2011/04/15 07:52:36,"013 Logout ",1172,"Login"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:52:36,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:52:37,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:52:53,"003 Navigate in main menu to 'Track and Analyze'",15985,"FolderNavigation"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:52:59,"004 Navigate in folders to 'Price Explorer'",5938,"FolderNavigation"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:06,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:09,"006 Apply changes",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:17,"007 Set field 'Target Unit' to value 'Piece'",500,"Other"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:17,"008 Set field 'Y Axis' to value 'Percent'",609,"Other"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:21,"009 Apply changes",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:31,"010 Select graph type 'Scatter'",3719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:42,"011 Filter by time",4969,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:53:53,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:52:36,2011/04/15 07:54:01,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:02,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:03,"002 Login as 'pt_regadminNL2'",875,"Login"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:19,"003 Navigate in main menu to 'Track and Analyze'",16720,"FolderNavigation"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:25,"004 Navigate in folders to 'Price Explorer'",5516,"FolderNavigation"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:32,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:35,"006 Apply changes",3063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:43,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:43,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:46,"009 Apply changes",3360,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:54:58,"010 Select graph type 'Scatter'",4141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:55:08,"011 Filter by time",5094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:55:19,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:54:01,2011/04/15 07:55:28,"013 Logout ",1141,"Login"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:28,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:29,"002 Login as 'pt_regadminNL2'",813,"Login"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:43,"003 Navigate in main menu to 'Track and Analyze'",14657,"FolderNavigation"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:48,"004 Navigate in folders to 'Price Explorer'",4875,"FolderNavigation"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:56,"005 Set field 'Target Unit' to value 'Package'",453,"Other"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:55:59,"006 Apply changes",3750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:07,"007 Set field 'Target Unit' to value 'Piece'",703,"Other"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:08,"008 Set field 'Y Axis' to value 'Percent'",719,"Other"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:11,"009 Apply changes",3391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:23,"010 Select graph type 'Scatter'",5110,"PriceExplorer"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:36,"011 Filter by time",5610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:47,"012 Clear filters",359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:55:28,2011/04/15 07:56:56,"013 Logout ",1266,"Login"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:56:56,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:56:57,"002 Login as 'pt_regadminNL2'",875,"Login"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:12,"003 Navigate in main menu to 'Track and Analyze'",14798,"FolderNavigation"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:17,"004 Navigate in folders to 'Price Explorer'",5641,"FolderNavigation"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:25,"005 Set field 'Target Unit' to value 'Package'",438,"Other"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:41,"006 Apply changes",16407,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:49,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:57:49,"008 Set field 'Y Axis' to value 'Percent'",484,"Other"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:58:18,"009 Apply changes",29205,"PriceExplorer"
A - Price Explorer,2011/04/15 07:56:56,2011/04/15 07:58:25,"010 Select graph type 'Scatter'",203,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:29,"001 Open login page",500,"Other"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:30,"002 Login as 'pt_regadminNL2'",906,"Login"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:43,"003 Navigate in main menu to 'Track and Analyze'",12641,"FolderNavigation"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:47,"004 Navigate in folders to 'Price Explorer'",4453,"FolderNavigation"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:55,"005 Set field 'Target Unit' to value 'Package'",438,"Other"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:03:58,"006 Apply changes",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:06,"007 Set field 'Target Unit' to value 'Piece'",516,"Other"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:06,"008 Set field 'Y Axis' to value 'Percent'",500,"Other"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:10,"009 Apply changes",4188,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:21,"010 Select graph type 'Scatter'",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:30,"011 Filter by time",4344,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:41,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 08:03:29,2011/04/15 08:04:49,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:04:50,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:04:50,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:06,"003 Navigate in main menu to 'Track and Analyze'",15501,"FolderNavigation"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:10,"004 Navigate in folders to 'Price Explorer'",4094,"FolderNavigation"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:17,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:22,"006 Apply changes",4375,"PriceExplorer"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:29,"007 Set field 'Target Unit' to value 'Piece'",469,"Other"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:30,"008 Set field 'Y Axis' to value 'Percent'",469,"Other"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:33,"009 Apply changes",3219,"PriceExplorer"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:43,"010 Select graph type 'Scatter'",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:05:51,"011 Filter by time",3641,"PriceExplorer"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:06:03,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 08:04:49,2011/04/15 08:06:11,"013 Logout ",813,"Login"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:11,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:12,"002 Login as 'pt_regadminNL2'",578,"Login"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:26,"003 Navigate in main menu to 'Track and Analyze'",13688,"FolderNavigation"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:32,"004 Navigate in folders to 'Price Explorer'",6078,"FolderNavigation"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:39,"005 Set field 'Target Unit' to value 'Package'",422,"Other"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:42,"006 Apply changes",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:50,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:50,"008 Set field 'Y Axis' to value 'Percent'",484,"Other"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:06:53,"009 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:07:04,"010 Select graph type 'Scatter'",3828,"PriceExplorer"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:07:14,"011 Filter by time",5063,"PriceExplorer"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:07:26,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 08:06:11,2011/04/15 08:07:34,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:07:34,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:07:35,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:07:49,"003 Navigate in main menu to 'Track and Analyze'",14438,"FolderNavigation"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:07:55,"004 Navigate in folders to 'Price Explorer'",5360,"FolderNavigation"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:02,"005 Set field 'Target Unit' to value 'Package'",531,"Other"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:06,"006 Apply changes",3688,"PriceExplorer"
A - Price Explorer,2011/04/15 08:07:34,2011/04/15 08:08:13,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
